id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgyXRtgZgMQKIpSEVbV4AaABAg	0	0	2019-04-19 06:25:22	Dee W. C.	AWESOME SAUCE!!! GREAT VIDEO!!!	UCNf35l0BCfI5XBqs4saIHFg	http://www.youtube.com/channel/UCNf35l0BCfI5XBqs4saIHFg	0		
UgxlQLc7hUaeqgiRVV94AaABAg	0	1	2019-04-19 05:27:20	Kevin Breaker	He is doing a first class job🇺🇲👍👍😎	UCxV1xwuajoCovNzSCQjGgug	http://www.youtube.com/channel/UCxV1xwuajoCovNzSCQjGgug	0		
UgwWAhdHLeoqTQEYb2V4AaABAg	0	0	2019-04-19 03:49:05	Allen Boyden	I&#39;m telling you he needs to be king Trump	UCyzOkxkNqreMZNaRFPNzikQ	http://www.youtube.com/channel/UCyzOkxkNqreMZNaRFPNzikQ	0		
UgxtkkYC5e65naV1pCl4AaABAg	0	0	2019-04-19 01:02:23	David Hickey	DEMS got NOTHING!!!	UCkcl7y4wn2BB1MxvP3efCWA	http://www.youtube.com/channel/UCkcl7y4wn2BB1MxvP3efCWA	0		
UgyG_MjdOYXx7eAnEh14AaABAg	0	0	2019-04-18 23:33:28	Kai Parker	👏 O 👏 M 👏 G 👏	UCu2oXr6fILbnMMXW4DflbxA	http://www.youtube.com/channel/UCu2oXr6fILbnMMXW4DflbxA	0		
UgxHoDNghoPjMwHHBah4AaABAg	0	0	2019-04-18 22:48:48	Ryan P	President TRUMP 2020!! All the way!!	UCZsy42lqoRYfhGEiKIW2IZA	http://www.youtube.com/channel/UCZsy42lqoRYfhGEiKIW2IZA	0		
UgxaHWBjzXkaAHU4vTt4AaABAg	0	0	2019-04-18 21:26:51	Robby White Head	What a guy!!	UCe4RZG2j9HdTq6qV5sHC9vA	http://www.youtube.com/channel/UCe4RZG2j9HdTq6qV5sHC9vA	0		
UgwO5KbnCHAJ7gDrpl54AaABAg	0	0	2019-04-18 21:18:33	Commissar Debit Fett	Ill be proud that my first ever vote as an of age citizen will be for Trump in 2020!	UCgH8jvYO4bABpDIhCjPfAoQ	http://www.youtube.com/channel/UCgH8jvYO4bABpDIhCjPfAoQ	0		
Ugy2FM3f9idCEC-CGHF4AaABAg	0	1	2019-04-18 20:36:26	Motivation ForYurLIfe	This man was born to be a leader in business in Christianity and for the United States God bless America <a href="http://www.youtube.com/results?search_query=%23MAGA">#MAGA</a> <a href="http://www.youtube.com/results?search_query=%23Trump">#Trump</a>	UCU91J_9zY2h6631UY6CiCLA	http://www.youtube.com/channel/UCU91J_9zY2h6631UY6CiCLA	0		
UgwXZdR2bPUSEWXWaxl4AaABAg	0	0	2019-04-18 19:17:17	Kevin Hickok	You and Reagan are the best thing to happen to America...MAGA and may God bless you and America.	UCId-lO0Jkvhk-4nBYTnn8dA	http://www.youtube.com/channel/UCId-lO0Jkvhk-4nBYTnn8dA	0		
UgwbNq5W4GKQlFjJuCV4AaABAg	0	0	2019-04-18 18:07:20	Mary Ellerbrook	Reminding the men in my life to vote for Mr. President Trump again! Christ Jesus our God rule us!	UCZn5qFzislSee5BlGpi0rlw	http://www.youtube.com/channel/UCZn5qFzislSee5BlGpi0rlw	0		
Ugw4oPJEYqI_pb0euqh4AaABAg	0	0	2019-04-18 17:37:18	Петр Иванов	Вау, классно. Надеюсь меня не посчитают кремлевским ботом?)	UCktb3X7RsVqHJN3hygzbfxw	http://www.youtube.com/channel/UCktb3X7RsVqHJN3hygzbfxw	0		
Ugz8pcw9aEp0hilAmhl4AaABAg	0	0	2019-04-18 17:11:00	Андрей Владимирович	Продам гараж.	UCThPx3wuX-ApCqHyxXPPLYA	http://www.youtube.com/channel/UCThPx3wuX-ApCqHyxXPPLYA	0		
UgxqO3wX57mtLSIcWk94AaABAg	0	0	2019-04-18 17:07:05	bravo1oh1	Thank you Prez Trump! MAGA!	UCIi72d2JsmyeMWTIVtM6g-A	http://www.youtube.com/channel/UCIi72d2JsmyeMWTIVtM6g-A	0		
Ugx8KdAieFJGcqmCMUp4AaABAg	0	1	2019-04-18 16:10:11	Crazy Joe	I’m gettin a Trump tattoo fuck it!	UC5z6vLLIDqoLqDakEFAKC9g	http://www.youtube.com/channel/UC5z6vLLIDqoLqDakEFAKC9g	0		
UgzmNzb1Flgdxr6HhjR4AaABAg	0	0	2019-04-18 15:59:35	Benny Oaks	I&#39;ll be in the voting booth pulling that huge T shape lever! Donald J Trump 2020 BABY!!!	UCxRxr9D2qez_TJ7whCMvJ4Q	http://www.youtube.com/channel/UCxRxr9D2qez_TJ7whCMvJ4Q	0		
Ugxda4BodKhcGidpflx4AaABAg	0	0	2019-04-18 13:29:25	Mr Radiant	<a href="https://www.change.org/p/donald-j-trump-stop-dictator-kim-jong-un">https://www.change.org/p/donald-j-trump-stop-dictator-kim-jong-un</a>	UC1CguiPMi2IjNhQBg8-eV0Q	http://www.youtube.com/channel/UC1CguiPMi2IjNhQBg8-eV0Q	0		
Ugx-1BajRlRHf2ZqX854AaABAg	0	0	2019-04-18 13:29:11	Mr Radiant	<a href="https://www.change.org/p/donald-j-trump-stop-dictator-kim-jong-un">https://www.change.org/p/donald-j-trump-stop-dictator-kim-jong-un</a>	UC1CguiPMi2IjNhQBg8-eV0Q	http://www.youtube.com/channel/UC1CguiPMi2IjNhQBg8-eV0Q	0		
UgxSbW7X76YMyyEmaKJ4AaABAg	0	0	2019-04-18 13:29:05	Mr Radiant	<a href="https://www.change.org/p/donald-j-trump-stop-dictator-kim-jong-un">https://www.change.org/p/donald-j-trump-stop-dictator-kim-jong-un</a>	UC1CguiPMi2IjNhQBg8-eV0Q	http://www.youtube.com/channel/UC1CguiPMi2IjNhQBg8-eV0Q	0		
UgzGD4qfSJ84qrUZEhl4AaABAg	0	0	2019-04-18 12:53:57	Иван Пономарёв	Za eto mi vam i platim, sir Trump.	UCzB2EIN-NujYlDfvk_1E69w	http://www.youtube.com/channel/UCzB2EIN-NujYlDfvk_1E69w	0		
UgyPNm40NFP24PkzswN4AaABAg	0	0	2019-04-18 12:41:00	Marius Nashika	Kim Jong Un Asked? <br />By sightseeing him with you in the Video?<br />North Korea has really very strict norms in photografics the Prime Minister and Chairmen of the Leaders.<br />Personalityright provided and when the population of North Korea see this, that the Chairman is not disauthorysided?	UCQcuBOtYPylcmrVZ-MZd2BQ	http://www.youtube.com/channel/UCQcuBOtYPylcmrVZ-MZd2BQ	0		
UgyeJbR0D0LZXdzmzrF4AaABAg	0	0	2019-04-18 12:25:39	TrenchRaider MVP	You see Trump is a smart man and to me he has his cards set on the table fine and you see these people hear oh their ganna build a wall to keep mexicans out and claim it is out of raicism but it is not when you look deep into it.We need this wall to stop the,drugs,gangs,and other bad stuff that comes <a href="http://in.it/">in.it</a> is not that America don&#39;t like new people its just too many of the bad people.Not to mention those Democrats are worse because they allow a baby to be born and then kill it as abortion and it is evil and a wicked way.God Bless Trump	UCTMaeqLZf3WYZn0suvDYvxg	http://www.youtube.com/channel/UCTMaeqLZf3WYZn0suvDYvxg	0		
UgyT-3TseTFFUEfpb9B4AaABAg	0	2	2019-04-18 11:18:54	The Fiery Four TFF TFF	I personally think Trump is awesome.<br />TRUMP 2020 🇺🇸	UChgKfhhxD72GkHQjKtnCedw	http://www.youtube.com/channel/UChgKfhhxD72GkHQjKtnCedw	0		
UgxCw9C7Lr4rEMKHhaB4AaABAg	0	0	2019-04-18 09:51:40	TheUnhuz	You worthless piece of shit mental retard cry baby.<br />Omar is x1000000 the HUMAN you will ever be.<br />Telling a refugee now congress woman that she knows nothing about life, coming from a TRUST FUND BABY worthless piece of shit CON ARTIST given all by DADDY is incredible.<br />And the worse is that you have people that support you, the SCUM of the earth.	UCavYkl0ZkApV4FAjff91OVQ	http://www.youtube.com/channel/UCavYkl0ZkApV4FAjff91OVQ	0		
UgwfQSCswIK4LvnqNrJ4AaABAg	0	0	2019-04-18 07:18:52	Jeanie Garner	Jeanie Garner <br />1 second ago <br />Facebook just suspended me it message poppd up an said We would never do that to a church you idiot!! On facebook it wasnt even a message it was just there when I signed in they are out to get me I dont even knpw what they are talking about. I dont know what to do I feel threatened	UCdLyIFtir8fBq-CHU8YfgCQ	http://www.youtube.com/channel/UCdLyIFtir8fBq-CHU8YfgCQ	0		
UgwSEVPFbA0OC9xZwOd4AaABAg	0	1	2019-04-18 06:21:44	Vince Silvestro	Here He comes Again,Keep making OUR Country Great Again,Mr.Trump !!!!!	UCWxaBzMBaDqxeAMb5a1VS8g	http://www.youtube.com/channel/UCWxaBzMBaDqxeAMb5a1VS8g	0		
UgwVWLwAgNr4gtSMYA94AaABAg	0	0	2019-04-18 06:10:32	titus andronicus	клёво	UC0XnjO1eLf1-ESRDWUKmgoQ	http://www.youtube.com/channel/UC0XnjO1eLf1-ESRDWUKmgoQ	0		
UgwCE-eH8B9gRUHXHKB4AaABAg	0	0	2019-04-18 04:29:02	The Spearmeister	Many of the statistics out there point against a Trump reelection, but, for some reason, there&#39;s something about him that makes it very hard to believe that he&#39;d be voted out of office in 2020. Maybe he&#39;s just that much of a winner? Maybe it&#39;s suspicions of a repeat of 2016? I don&#39;t know, but I just have this feeling that we&#39;ll get 4 more years with this man, and I can&#39;t wait for it!	UCvhUas-DBcH4JyHixKRFeHw	http://www.youtube.com/channel/UCvhUas-DBcH4JyHixKRFeHw	0		
UgxHopFACJ9x2LOeOgp4AaABAg	0	0	2019-04-18 02:20:00	Jim Pitts	MAGA!	UC3i02ixNJMFJJa79t2GAYSA	http://www.youtube.com/channel/UC3i02ixNJMFJJa79t2GAYSA	0		
UgxWjEzba8uAJLTLkEF4AaABAg	0	0	2019-04-18 01:26:32	J R	Can’t wait for 2020 get some rest pres it’s going to be a hell of a 5 more years	UCj9XnD66Z_PcHTCl04GUQsQ	http://www.youtube.com/channel/UCj9XnD66Z_PcHTCl04GUQsQ	0		
Ugx0UYBrAHJTaPU_rnZ4AaABAg	0	1	2019-04-18 00:33:57	ThatGamingTurtle	Was that Rosie O&#39;Donnell?	UCR8oGm8UkV60eIazbHLZB6A	http://www.youtube.com/channel/UCR8oGm8UkV60eIazbHLZB6A	0		
UgxE35hxA-HdkhqYA_54AaABAg	0	0	2019-04-17 23:53:27	Flora Blanco	President Donald J.Trump you have my vote! TRUMP 20/20...	UCSdkjrfjIZgdMG7n34w_2Xg	http://www.youtube.com/channel/UCSdkjrfjIZgdMG7n34w_2Xg	0		
UgwbbwthGV_Xg1ShP0p4AaABAg	0	0	2019-04-17 21:45:38	The Great Cornholio	2Q2Q	UC356sI4pVsTfybEJlW32HOg	http://www.youtube.com/channel/UC356sI4pVsTfybEJlW32HOg	0		
UgzuL6TIpvXmcAaUlwR4AaABAg	0	1	2019-04-17 21:31:30	MA-121	MAKE AMERICA GREAT AGAIN!	UCWNewxMhDYbnu-NxI93J0Sg	http://www.youtube.com/channel/UCWNewxMhDYbnu-NxI93J0Sg	0		
UgxdCMR2yElcTfnWs0N4AaABAg	0	0	2019-04-17 20:28:15	Charles Boquet	Where will I be? Same place I&#39;ve always been. What that means to you,nothing. So why ask such a question. Are you looking for some help? Awe,you poor thing.	UCdRLK-B4_QVmA6ohYk2H6_A	http://www.youtube.com/channel/UCdRLK-B4_QVmA6ohYk2H6_A	0		
Ugzhilg6jrzzjW4EfEN4AaABAg	0	0	2019-04-17 20:10:40	glx490	Wikileaks is a healthy endeavour the founding fathers would have endorsed. Do the right thing, support Julian Assange. 2016 elections went the way they did because of the killary filth he showed Americans.	UC1A1v4ap25T4x0rRtXOrLUw	http://www.youtube.com/channel/UC1A1v4ap25T4x0rRtXOrLUw	0		
Ugx00moFwcnIe23Ap0R4AaABAg	1	0	2019-04-17 20:10:18	السلطانة ماريا ملكة الحب	<b>this agreement eternal with God do not give materiel to the saudi arabia appriceation to the Blood martyrs</b><br /><b>i do not want the security just in our current time i want even after our death</b><br /><b>make them weak state</b><br /><b>they threaten the world</b>	UCRF5Z8olNudNOmPcG4aYCuQ	http://www.youtube.com/channel/UCRF5Z8olNudNOmPcG4aYCuQ	0		
Ugx00moFwcnIe23Ap0R4AaABAg.8tq9aOUoD878tqrdUPoJKH		0	2019-04-18 02:43:56	السلطانة ماريا ملكة الحب	*if done kill me i which accounting son salman and rimove it about judgmint and show session trial on television* *this some faces which destroyed the iraq and deceived masses* *shahd al shamri and *shima kasim and altalakany and shif salah and hamsa al majid and ala'a hussin*	UCRF5Z8olNudNOmPcG4aYCuQ	http://www.youtube.com/channel/UCRF5Z8olNudNOmPcG4aYCuQ	1	Ugx00moFwcnIe23Ap0R4AaABAg	السلطانة ماريا ملكة الحب
Ugxx9KVSkmo_ZuVXG3l4AaABAg	0	1	2019-04-17 19:36:03	Mia Coetzer	The boere from south africa supports you! ♥️🇿🇦🇺🇲	UCVjISg6tXBs9MCOv4yUOjXQ	http://www.youtube.com/channel/UCVjISg6tXBs9MCOv4yUOjXQ	0		
UgzdMqgDmYTUaq8RV0t4AaABAg	0	0	2019-04-17 19:20:41	Wesley R	No need for elections in 2020. Trump is re-elected! God bless President Trump.	UCY6mcU6si3h6xJAPHjGuoNw	http://www.youtube.com/channel/UCY6mcU6si3h6xJAPHjGuoNw	0		
UgzBvvK7SOFMXWOS67B4AaABAg	0	0	2019-04-17 16:26:37	Paul Davenport	Fake President	UCdUwbYiv4rrAgKsFieXA_4A	http://www.youtube.com/channel/UCdUwbYiv4rrAgKsFieXA_4A	0		
Ugz_-bf0zfjrfM-rscZ4AaABAg	0	0	2019-04-17 16:07:44	Novichok Agent	Good shilling	UCAFeUvOg4rj6KbtQwbjheEw	http://www.youtube.com/channel/UCAFeUvOg4rj6KbtQwbjheEw	0		
UgztfIr5QBG-lig4BBF4AaABAg	0	0	2019-04-17 15:50:52	TheBestWayOne	Bernie Sanders may call the President Of  The United States Of America President Trump a liar, not good to say on a world stage, but that being said. What President Trump has done and is doing, Better Trade laws, scrapped nafta, Made Communist China have fairer trade with the USA, better trade deals with europe that&#39;s real good. President Trump Promotes Hire American Buy American thats real good. America First, Bringing and promoting American Jobs, for Americans that don&#39;t want to go to college and those who do, supporting American citizens students with a job. Jobs for all abilities and talents and wants. President Obama said that shipped sailed those jobs aren&#39;t coming back he was wrong shame on him. These jobs need and are coming back to the USA, = American made steel + USA cars trucks + USA manufacturing + USA Machinery + USA made kids products, safer + USA Made Furniture + More USA Made Clothes + USA Made Footwear the list goes on. Giving all Americans a chance to earn a fair decent wage Job, instead of welfare and government earned income that cost 100s of billions to fiance. In other words getting companies off the hook from paying a decent wage. So i say to you support American Made and support companies making products in America and fair made and fair paid.	UCsLzf7u0IJYoQ8qgBuK2zXg	http://www.youtube.com/channel/UCsLzf7u0IJYoQ8qgBuK2zXg	0		
UgyaDNM3b7dxbA_qddZ4AaABAg	0	0	2019-04-17 14:52:40	CyCast	What Intelligence Agency is responsible for seeing that The USA does not go awry? MAGA/KAG!	UCYUBmijHjPjmlwEgVsTpoCg	http://www.youtube.com/channel/UCYUBmijHjPjmlwEgVsTpoCg	0		
UgxoA_uio1tNMXueHKF4AaABAg	0	0	2019-04-17 13:47:29	mystical wolf	SHUT the fuck up you fucking TRUMPet 🎺	UCRYRM_NO_SMeUwV2_ngFQNQ	http://www.youtube.com/channel/UCRYRM_NO_SMeUwV2_ngFQNQ	0		
UgxKpXVcYp6R1__TxFd4AaABAg	0	0	2019-04-17 13:14:02	Hien Pham	Amazing Donald j Trump president . Republicans . Yes sir	UC066gZEuniCHNGGIdC1ZWRw	http://www.youtube.com/channel/UC066gZEuniCHNGGIdC1ZWRw	0		
UgyFzCBYm3lKnOFHgf54AaABAg	0	0	2019-04-17 12:10:02	Nicholas Byram	HELL YES, DONNY! Make America Greatest Again!<br />I&#39;ll be there,<br />I&#39;ll be there,<br />Just call my name,<br />And I&#39;ll be there.	UCM9y4cHxPCoQB3nLYnfGASw	http://www.youtube.com/channel/UCM9y4cHxPCoQB3nLYnfGASw	0		
Ugwpgf0IVMsrsXB-sq54AaABAg	0	0	2019-04-17 11:56:38	Szymonurai	Wow...Trump advertising is about 3 steps above everyone. This looks like a movie or sporting event. Trump is the greatest show on television.	UCXEWF9UGct8DQ9Ll6vBfXPQ	http://www.youtube.com/channel/UCXEWF9UGct8DQ9Ll6vBfXPQ	0		
UgwuCJ1L5YHZveJUhiZ4AaABAg	0	0	2019-04-17 11:50:13	soccermom1245	I want to cry when I see this. We were headed down to hell so fast: rigged election, rigged media, rigged intelligence! Thank you, God, for Your mercy on this nation!	UCwwobysR5p97vzCMVptOjOQ	http://www.youtube.com/channel/UCwwobysR5p97vzCMVptOjOQ	0		
UgxnToOfDUVyO_d5s814AaABAg	0	0	2019-04-17 08:03:37	Victor not Victim	Disrupted Land Documentary South Africa : <a href="https://youtu.be/qhMqc7exTus">https://youtu.be/qhMqc7exTus</a>	UCSm9WtLSCeTGLDrjh_ZfYXQ	http://www.youtube.com/channel/UCSm9WtLSCeTGLDrjh_ZfYXQ	0		
UgwnVIOif1yxFT6xsGZ4AaABAg	0	0	2019-04-17 07:57:26	sullyz girl89	Definitely count on the sully vote	UCjzvbYLYbfKE5Bs4R3sffdQ	http://www.youtube.com/channel/UCjzvbYLYbfKE5Bs4R3sffdQ	0		
UgzCOSOvWzTYoLx04Nh4AaABAg	0	0	2019-04-17 06:03:15	Victor not Victim	Only in south Africa - African thieves steal from the back of a truck that has been in an accident while the white couple in the vehicle stand in shock. No one stops to help them. <a href="https://youtu.be/4TL4JS9as54">https://youtu.be/4TL4JS9as54</a>	UCSm9WtLSCeTGLDrjh_ZfYXQ	http://www.youtube.com/channel/UCSm9WtLSCeTGLDrjh_ZfYXQ	0		
UgzKppXL43_1eUczj9R4AaABAg	0	1	2019-04-17 05:15:14	TRUE-TONE-TV	Yes!!! Best minute ever spent !!! Ps I&#39;m Canadian lol wish I had Trump instead of Trudeau	UCNJije6aN2WdzSS46O4HvSw	http://www.youtube.com/channel/UCNJije6aN2WdzSS46O4HvSw	0		
Ugxi2n_sQEh5QuyJtrF4AaABAg	0	0	2019-04-17 04:00:54	Electro Spider	If Donald trump <br />Was a singer besides a president	UCX4Lqm1xcTcT9ST1Ck-Ennw	http://www.youtube.com/channel/UCX4Lqm1xcTcT9ST1Ck-Ennw	0		
UgwHx-Sxpzh04ib9wyx4AaABAg	0	0	2019-04-17 03:41:53	My Self	🇺🇸 save babies, bring back the 2nd Amendment, protect borders, fight human trafficking, make the middle-class tax cuts permanent, and keep up the good work.	UCRAY_rfKyz362FXrt-Le0Jg	http://www.youtube.com/channel/UCRAY_rfKyz362FXrt-Le0Jg	0		
UgwR_ZACbMY9GkaM3FR4AaABAg	0	0	2019-04-17 03:20:13	CRINGE MASTERS	Woah, they just went total Marvel trailer on us. He’s got my vote.	UCip8dsf1FIP5VMFn7jQsb_w	http://www.youtube.com/channel/UCip8dsf1FIP5VMFn7jQsb_w	0		
UgwIN-wBw54H47O01IB4AaABAg	0	0	2019-04-17 02:29:26	Sierra Stanton	Fuck trump	UCqu-K_0B5RcJUUcKTMOc-4A	http://www.youtube.com/channel/UCqu-K_0B5RcJUUcKTMOc-4A	0		
UgxKXCDlz1BwxhWK1lh4AaABAg	0	2	2019-04-17 01:47:12	Marco Jacinto de Camillis Bueno	I&quot;ll be with Trump in 2021!	UCNU9hL8Q5n2Ys9pbYpVvMkQ	http://www.youtube.com/channel/UCNU9hL8Q5n2Ys9pbYpVvMkQ	0		
UgzMUQouz3lp709m9ZB4AaABAg	0	1	2019-04-17 01:29:29	DianaAnkh	Wish we had you as President in France !!!	UCB4BuLV8gLsBH9DbE8Pe6oA	http://www.youtube.com/channel/UCB4BuLV8gLsBH9DbE8Pe6oA	0		
UgzwzkrHoVvVKS5SGEx4AaABAg	0	0	2019-04-17 00:13:07	1 2	End Nigh REPENT	UCWYlL_llsMmSUNrVv82-Z2w	http://www.youtube.com/channel/UCWYlL_llsMmSUNrVv82-Z2w	0		
Ugzl8So-vWdxc4FGbfV4AaABAg	0	1	2019-04-16 22:59:49	techg	TRUMP YOU WILL BE FIRED	UCHZqLBjQPsGReZPVAvAcFxA	http://www.youtube.com/channel/UCHZqLBjQPsGReZPVAvAcFxA	0		
Ugz1hlaLy9jpQbpp7lZ4AaABAg	0	0	2019-04-16 22:21:33	Leandro De Andrade #Bolsonaro#ELESIM#BRASILLIVRE	Trump MISTER PRESIDENTE,,,👏👏👏👏👏🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷💪💪💪💪💪💪💪👏👏👏👏👏	UCDrGf5g-8Lg_QDivDGj54Gw	http://www.youtube.com/channel/UCDrGf5g-8Lg_QDivDGj54Gw	0		
Ugyx3a2lqo9bTivkm9J4AaABAg	0	0	2019-04-16 22:03:30	Marcos Mützenberg	You&#39;re our President <a href="http://www.youtube.com/results?search_query=%23Trump2020">#Trump2020</a>	UCv4D7dprpL3M_lb-_sfxUrw	http://www.youtube.com/channel/UCv4D7dprpL3M_lb-_sfxUrw	0		
Ugzmc-f7uhKqJoVnaEl4AaABAg	0	1	2019-04-16 20:52:30	Purple Army	Donald Trump is Amazing and my favorite person, Greetings From Greece Mr. President 🇬🇷🇺🇸	UCMjjgqziyQat_ZiAfrTMTfg	http://www.youtube.com/channel/UCMjjgqziyQat_ZiAfrTMTfg	0		
UgwpZb-iK6V39D6PoNZ4AaABAg	0	0	2019-04-16 20:08:03	TheFlash Stickman	Whoever is editing these videos together is doing a great job. Way to hype!	UCnY-yz-a1p03y1wGHqrgV-g	http://www.youtube.com/channel/UCnY-yz-a1p03y1wGHqrgV-g	0		
Ugx53xHdVRoYRFd2FX54AaABAg	0	0	2019-04-16 19:58:19	NO MERCY	I hope I can vote.....for him...<br />I envy you Americans....<br />Have a such a great President....	UCodhWCOGB_zns5DlwzABMJQ	http://www.youtube.com/channel/UCodhWCOGB_zns5DlwzABMJQ	0		
UgxLVTcGZfQC1ng_Zl94AaABAg	0	1	2019-04-16 19:52:17	Michael Craddock	You&#39;ve got my vote, Mr. President.	UCOjYPL7WlFfPpGxUTVZd7ug	http://www.youtube.com/channel/UCOjYPL7WlFfPpGxUTVZd7ug	0		
UgwlqDCUohGaDa_3VZN4AaABAg	0	2	2019-04-16 19:48:43	Jeff H	I will be voting for the re-election of President Donald J Trump! <a href="http://www.youtube.com/results?search_query=%23MAGA">#MAGA</a> <a href="http://www.youtube.com/results?search_query=%23KAG2020">#KAG2020</a> President Trump is doing a fantastic job!	UCuN-2Dj3mJKNUo95_UQh41A	http://www.youtube.com/channel/UCuN-2Dj3mJKNUo95_UQh41A	0		
UgxNN3mXUofxL8CRYCN4AaABAg	0	0	2019-04-16 19:35:14	Michael Schwab	Vote Little win big. Patrick Little 2020. Expel the jew and their orange shabbos	UCRXGqVDEFlRxzh3GrmgkfMQ	http://www.youtube.com/channel/UCRXGqVDEFlRxzh3GrmgkfMQ	0		
UgzadGmR1tIMD7cFNuB4AaABAg	0	0	2019-04-16 19:05:11	David McMillen	Trump propaganda at its finest.	UChlkFRCfqyvOFT2Ow_uG6_Q	http://www.youtube.com/channel/UChlkFRCfqyvOFT2Ow_uG6_Q	0		
UgxtUArgW3JniEe6jZh4AaABAg	0	1	2019-04-16 18:51:18	brainwashing detergent	A vote not for Trump is a vote FOR crap like the green new deal. I dont like Trump as president very much but we have absolutely no other choice.. Trump 2020!	UCgddK2r9nG7ufEQI7xeSYGA	http://www.youtube.com/channel/UCgddK2r9nG7ufEQI7xeSYGA	0		
Ugxxh2tiNhYCHqFTU_l4AaABAg	0	0	2019-04-16 18:50:43	Paul I	Am I a raging DJT fan? Do I think he is perfect? No and no. But he is our best option right now. Any of these Democratic &quot;front runners&quot; getting in is downright scary	UCtBQbfLNsvK4USrOUhjeVEg	http://www.youtube.com/channel/UCtBQbfLNsvK4USrOUhjeVEg	0		
UgzomX0c4hBusZOdr7V4AaABAg	0	0	2019-04-16 17:58:32	TRUMP FORCEONE	Trump 2020! Legalize marijuana and get ahead of the Democrats on it. It&#39;s coming, and it will get them the younger voters.	UC0Jm7AqJSD4-_VwHXX728fw	http://www.youtube.com/channel/UC0Jm7AqJSD4-_VwHXX728fw	0		
UgwR_6oogVH0OVc42DB4AaABAg	0	0	2019-04-16 17:49:26	Nicholas Lee	on November 3, 2020 I will be not giving shit about the world and the president while playing any game that I&#39;m busy playing	UCc8EZtdoRiycACNcRges3Jg	http://www.youtube.com/channel/UCc8EZtdoRiycACNcRges3Jg	0		
Ugxgc91wKtFl5ObuSxJ4AaABAg	0	1	2019-04-16 17:41:58	Wesley alves	God bless you Mr President Trump	UCBYc5P4MgSVbCZRH6DkszXg	http://www.youtube.com/channel/UCBYc5P4MgSVbCZRH6DkszXg	0		
UgzjCIkiYdwjEn9wNDN4AaABAg	0	0	2019-04-16 17:21:17	Empire Breeding Co.	thats my fuckin president and hes a fuckin BOSS! Trump 2020 and beyond!!!!!!	UCrNw4U4YI3dIVkIwRcNI_cw	http://www.youtube.com/channel/UCrNw4U4YI3dIVkIwRcNI_cw	0		
Ugz8c-8RJKuvgFDVBix4AaABAg	0	0	2019-04-16 17:14:10	The Eternal Cynic	Only stupid, ignorant, gullible morons support Donald Hitler Trump.	UC04LA4Y9xoRv3vQLk2UmZjA	http://www.youtube.com/channel/UC04LA4Y9xoRv3vQLk2UmZjA	0		
UgyDtSSkIWmMfAf509R4AaABAg	0	0	2019-04-16 17:12:22	Frank Conrad	There are more Americans who support Donald Trump... <b><i>They just dont know it yet...</i></b>	UCuplUvwuwOatR6FrTI9r4Dg	http://www.youtube.com/channel/UCuplUvwuwOatR6FrTI9r4Dg	0		
UgwZDbnLQ0cqbyGXkL54AaABAg	0	0	2019-04-16 17:10:13	IWEN CHANG	Flying Water Tankers heh?! Mr. President Trump, iwen here 🙋‍♀️! They responded you, IN ENGLISH! You already told them Global Warming is not because of THAT🙅‍♀️, NUMEROUS times, but they&#39;ve never listened, 🤦‍♀️ . 🤷‍♀️<br /><br />USA! USA! USA!!!!! ...✊👏⚡🤸‍♀️🐎<br />OH! Please tell the FIRST LADY, we love her, as days go by, more n more... 😍💓💞 🧘‍♀️	UChAG4UUHDpjJ1RXKmxJ0Elg	http://www.youtube.com/channel/UChAG4UUHDpjJ1RXKmxJ0Elg	0		
UgxXcA4D0IBA0Buf9Hl4AaABAg	0	3	2019-04-16 16:50:08	Darius Teixeira	Mr President. You are not phony unlike all your predecessors.	UCrXni13gtv2DYZAUsAR33Lg	http://www.youtube.com/channel/UCrXni13gtv2DYZAUsAR33Lg	0		
UgxoWTMpD4yTMO4cjYt4AaABAg	0	0	2019-04-16 16:46:45	SwixelsArchive	<a href="https://discord.gg/FWbvCVc">https://discord.gg/FWbvCVc</a>	UCi66p4qLxtThhAAERkf9FDQ	http://www.youtube.com/channel/UCi66p4qLxtThhAAERkf9FDQ	0		
UgwiuEjnck-W326eDOx4AaABAg	0	1	2019-04-16 16:42:13	1tsY4K1d	My family didn&#39;t vote last year, but now I think they are!! Trump for 2020!	UCHQJ5YKYE68bU-ORWpVvj_A	http://www.youtube.com/channel/UCHQJ5YKYE68bU-ORWpVvj_A	0		
UgzjRC9f_yjXlDueMbZ4AaABAg	0	0	2019-04-16 16:06:08	José Luiz Andrade	I&#39;m not North American, but I&#39;m South American, I can&#39;t vote in you but I vote in Jair Bolsonaro. I love you Trump, I love Bolsonaro as well... Please Make All American&#39;s Heart Great again... Think about!!!	UC4qE-SQmHZKxNfjUeVenBQw	http://www.youtube.com/channel/UC4qE-SQmHZKxNfjUeVenBQw	0		
